,Wikipedia Movie ID,Freebase Movie ID,Movie name,Movie release date,Movie runtime,Movie languages,Movie countries,Movie genres,TMDB_id,TMDB_original_language,TMDB_original_title,TMDB_overview,TMDB_popularity,TMDB_release_date,TMDB_title,TMDB_vote_average,TMDB_vote_count,TMDB_runtime,TMDB_budget,TMDB_IMDB_id,TMDB_genres,Movie box office revenue,Movie release year,log Movie box office revenue,log Movie release year,Movie genres cleaned,Movie genres list,Movie languages cleaned,Movie languages list,Movie countries cleaned,Movie countries list
1434,10010910,/m/02pzpv6,Skin,1995-10,11.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film""}",222726.0,en,Skin,A racist skinhead falls in love with a black woman.,1.4,1995-10-14,Skin,5.9,8.0,12.0,0.0,tt0304720,"Drama, Romance",,1995.0,,7.598399329323964,Short Film,['Short Film'],English,['English'],United Kingdom,['United Kingdom']
1435,28557848,/m/0czdf2l,Antardwand,2010-08-27,,{},"{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama""}",97603.0,hi,Antardwand,A young man is kidnapped by a local strongman with the intention of forcing him to marry his daughter to secure a family alliance.,1.455,2010-08-27,Antardwand,6.8,4.0,114.0,210000.0,tt1722425,Drama,,2010.0,,7.605890001053122,Drama,['Drama'],,[],India,['India']
1436,6767900,/m/0gmxk4,Nammal,2002,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",354934.0,ml,നമ്മള്‍,"Nammal is another campus movie from Kamal after Niram. What is different this time is Kamal introduces new faces Siddharth and Jishnu. Kamal provides glimpses of the new campus with adventure in his movie with these debutants.  Snehalatha (Suhasini) takes charge as the Principal in a college where Shyam (Siddharth) and Sivan (Jishnu) are the heroes. Shyam and Sivan are fun filled characters as well as naughty. Aparna (Renuka Menon) is teased and ragged by the duo, who happens to be the daughter of Principal's friend. Aparna complaints and Snehalatha takes action against Shyam and Shivan. Soon to her surpurise she discovers that Shyam and Shivan are orphans, hardworking and their guardian is a priest (Balachandra Menon).",2.18,2002-12-20,Nammal,5.7,5.0,145.0,0.0,tt0357945,"Drama, Romance",,2002.0,,7.601901959875166,"Romantic comedy, Romance Film, Drama, Comedy","['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",Malayalam,['Malayalam'],India,['India']
1437,20395564,/m/04zw1p6,The Living City,1953,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}",243011.0,en,The Living City,"This short explores the early planning innovations and the subsequent mistakes that resulted in developing urban sprawl, suburbia, and gentrification in modern day US cities as well as the effects it had on its populace and industry.",0.6,1953-01-01,The Living City,5.0,3.0,25.0,0.0,tt0046007,,,1953.0,,7.577121930876679,"Short Film, Documentary","['Short Film', 'Documentary']",English,['English'],United States of America,['United States of America']
1438,25646360,/m/09v1pk8,"White King, Red Queen",1992,86.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/06mzp"": ""Switzerland"", ""/m/0f8l9c"": ""France"", ""/m/06bnz"": ""Russia"", ""/m/0345h"": ""Germany""}","{""/m/02l7c8"": ""Romance Film""}",196980.0,ru,"Белый король, красная королева","White King, Red Queen is a Russian film. The composer Isaak Schwarz won a Nika Award from the Russian Academy of Cinema Arts and Sciences for the film's music.",0.672,1992-01-05,"White King, Red Queen",1.0,1.0,86.0,0.0,tt0103792,Romance,,1992.0,,7.596894438144544,Romance Film,['Romance Film'],Russian,['Russian'],"Switzerland, France, Russia, Germany","['Switzerland', 'France', 'Russia', 'Germany']"
1439,21987574,/m/05pc2vg,A Slice of Life,1954-03-16,134.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}","{""/m/01g6gs"": ""Black-and-white""}",59102.0,it,Tempi nostri - Zibaldone n. 2,Nine episodes about life in Italy in the period just before its economic boom.,2.786,1954-03-16,The Anatomy of Love,6.4,12.0,131.0,0.0,tt0046409,"Comedy, Music",,1954.0,,7.577633832602728,Black-and-white,['Black-and-white'],Italian,['Italian'],"France, Italy","['France', 'Italy']"
1440,24815671,/m/09gf6lh,Whiskey School,2007,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hj3mry"": ""Addiction Drama""}",151069.0,en,Whiskey School,"Leopold De Angeli is a talented playwright, but like many scribes he fancies the drink a little too much. In the hopes of saving Leopold's life, his theater friends come together to stage an intervention for him.",1.21,2005-09-11,Whiskey School,0.0,0.0,88.0,0.0,tt0425137,,,2007.0,,7.604396348796338,"Drama, Addiction Drama","['Drama', 'Addiction Drama']",English,['English'],United States of America,['United States of America']
1441,5257643,/m/0db6ft,The Prodigal,1955,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",138357.0,en,The Prodigal,A wealthy young Hebrew traveling in Damascus renounces his faith after he is seduced by an alluring pagan priestess and cheated of his fortune by the High Priest as well.,2.908,1955-05-06,The Prodigal,4.7,3.0,112.0,0.0,tt0048517,Drama,2250000.0,1955.0,14.626440774180603,7.578145472419466,"Romance Film, Drama","['Romance Film', 'Drama']",English,['English'],United States of America,['United States of America']
1442,20712613,/m/05236h3,Bomber,1982,96.0,{},"{""/m/03rjj"": ""Italy""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama""}",11614.0,it,Bomber,"Bomber is an unemployed boat captain. One day he meets Jerry, a manager of boxers who are struck by the force of his fists. That is when they see the chance to win big money.",8.494,1982-08-05,Bomber,6.435,247.0,101.0,0.0,tt0083675,"Action, Comedy, Drama",,1982.0,,7.591861714889934,"Sports, Drama","['Sports', 'Drama']",,[],Italy,['Italy']
1443,20562478,/m/026x4tt,Devadasy,2000,90.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/0jxy"": ""Anime""}",259730.0,ja,創世聖紀デヴァダシー,"Superior technology may have bloomed by the year 2012, but it has not changed the face of humanity. For young men like Kay, life is still plagued by nothing but homework and girl trouble. When an unknown force besieges Earth with robotic war machines, however, it is Kay who is chosen to defend the human race.  In order to activate the super-weapon Devadasy, Kay must find his perfect match. Only one man and one woman together can use the Devadasy, and protect the peace of mankind!",0.663,2000-11-25,De:vadasy,0.0,0.0,69.0,0.0,tt0255108,Animation,,2000.0,,7.600902459542082,Anime,['Anime'],Malayalam,['Malayalam'],India,['India']
1444,9998246,/m/06_y2fj,La Guerra del cerdo,1975,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",279787.0,es,La guerra del cerdo,A man who is entering old age facing a society in which young people removed the old.,2.255,1975-08-07,Diary of a Pig War,6.3,5.0,90.0,0.0,tt0072878,Drama,,1975.0,,7.5883236773352225,"Crime Fiction, Drama","['Crime Fiction', 'Drama']",Spanish,['Spanish'],Argentina,['Argentina']
1445,3511253,/m/09hjcp,Police Academy 3: Back in Training,1986-03-21,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",12118.0,en,Police Academy 3: Back in Training,"When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",21.448,1986-03-20,Police Academy 3: Back in Training,5.768,1104.0,84.0,12000000.0,tt0091777,"Comedy, Crime",43579163.0,1986.0,17.590089681238485,7.593877844605118,"Crime Fiction, Action/Adventure, Action, Comedy, Slapstick","['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy', 'Slapstick']",English,['English'],United States of America,['United States of America']
1446,175079,/m/017nbg,Man of Aran,1934-10-18,77.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/0hj3mt_"": ""Anthropology"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}",47684.0,en,Man of Aran,"A documentary on the life of the people of  the Aran Islands, who were believed to contain the essence of the ancient Irish life, represented by a pure uncorrupted peasant existence centred around the struggle between man and his hostile but magnificent surroundings. A blend of documentary and fictional narrative, the film captures the everyday trials of life on Ireland's unforgiving Aran Islands.",4.261,1934-05-06,Man of Aran,7.261,46.0,76.0,0.0,tt0025456,Documentary,,1934.0,,7.56734567601324,"Culture & Society, Anthropology, Black-and-white, Documentary","['Culture & Society', 'Anthropology', 'Black-and-white', 'Documentary']","Irish, English","['Irish', 'English']","United States of America, United Kingdom","['United States of America', 'United Kingdom']"
1447,18164108,/m/04crrd7,Dancing at Lughnasa,1998,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",5332.0,en,Dancing at Lughnasa,Five unmarried sisters make the most of their simple existence in rural Ireland in the 1930s.,4.746,1998-09-04,Dancing at Lughnasa,5.872,39.0,96.0,0.0,tt0120643,Drama,,1998.0,,7.599901959208498,"Period piece, Drama, Indie, World cinema","['Period piece', 'Drama', 'Indie', 'World cinema']",English,['English'],"United States of America, Ireland, United Kingdom","['United States of America', 'Ireland', 'United Kingdom']"
1448,13849639,/m/03cl59j,Imaginationland Episode II,,,{},{},"{""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",,,,,,,,,,,,,,,,,,"Comedy film, Animation","['Comedy film', 'Animation']",,[],,[]
1449,30816196,/m/0gg5qyz,Dil-E-Nadaan,1982-06-04,,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",514727.0,hi,Dil-E-Nadaan,"Dil-E-Nadaan (The Innocent Heart) is an Indian Hindi film directed by C.V. Sridhar, released in 1982. The film stars Rajesh Khanna in the main lead role as Anand and Shatrughan Sinha as his friend, as the second lead character of the film.[1] This film was remake of the 1978 Tamil film Ilamai Oonjal Aadukirathu, directed by C.V. Sridhar, where Kamal Hassan and Rajnikanth played the lead male roles. After the success of the Tamil version, C.V. Sridhar decided to remake it in Hindi and directed it himself.",1.4,1982-06-04,Dil-E-Nadaan,0.0,1.0,0.0,0.0,tt0313971,,,1982.0,,7.591861714889934,"Romance Film, Drama","['Romance Film', 'Drama']",Hindi,['Hindi'],India,['India']
1450,12961471,/m/02z1gd5,Royal Blood,1916-10-05,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z4y"": ""Comedy""}",141461.0,cn,碧血劍,"Raised to be a righteous martial artist, Yuan kicks off the story proper by finding a cave containing a skeleton, a treasure map, and a manual teaching him the Golden Snake style. Obeying a request hidden in the manual to give a portion of the treasure to the Golden Snake's old girlfriend, Yuan begins to seek the woman out - on the way solving the riddle of the Golden Snake, and how he came to his end.",5.697,1981-03-06,The Sword Stained with Royal Blood,5.9,11.0,104.0,0.0,tt0082072,"Action, Drama",,1916.0,,7.557994958530806,"Short Film, Silent film, Indie, Black-and-white, Comedy","['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",English,['English'],United States of America,['United States of America']
1451,9998215,/m/06_y2fy,Los Chiflados del batallón,1975,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}",{},882534.0,es,Los chiflados del batallón,The adventures and misadventures in the military service of a short-sighted boy from Chaco.,0.6,1975-02-06,Los chiflados del batallón,0.0,0.0,90.0,0.0,tt0185227,"Music, Comedy",,1975.0,,7.5883236773352225,,[],Spanish,['Spanish'],Argentina,['Argentina']
1452,23771224,/m/06znjl_,The Storm,,169.0,{},{},"{""/m/01drsx"": ""Disaster""}",,,,,,,,,,,,,,,,,,Disaster,['Disaster'],,[],,[]
1453,14356649,/m/03d1jcp,The Devil Came at Night,1957,104.0,"{""/m/04306rv"": ""German Language""}","{""/m/082fr"": ""West Germany"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0vjs6"": ""Detective""}",103396.0,de,"Nachts, wenn der Teufel kam","Hamburg, Germany, 1944, during World War II. A serial killer terrorizes the city. When it seems clear that the local police are unable to catch him, forces as dark and terrible as the criminal himself become involved in the case.",3.578,1957-09-19,The Devil Strikes at Night,7.0,27.0,100.0,0.0,tt0050746,"Drama, History, Thriller",,1957.0,,7.579167967396076,"Crime Fiction, Drama, Detective","['Crime Fiction', 'Drama', 'Detective']",German,['German'],"West Germany, Germany","['West Germany', 'Germany']"
1454,1017172,/m/03zl9n,Red Nightmare,1962,25.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04zgj2"": ""Educational"", ""/m/05swd"": ""Propaganda film""}",43009.0,en,Red Nightmare,"A man takes his American freedoms for granted, until he wakes up one morning to find out that the United States Government has been replaced with a Communist system. The basis for this short film, narrated by Jack Webb, is the alleged Soviet re-creation of US communities for the purpose of training infiltrators, spies, and moles.",1.539,1962-02-11,Red Nightmare,6.0,5.0,29.0,0.0,tt0050261,"Drama, Science Fiction",,1962.0,,7.581719640125308,"Short Film, Drama, Educational, Propaganda film","['Short Film', 'Drama', 'Educational', 'Propaganda film']",English,['English'],United States of America,['United States of America']
1455,670013,/m/031f_m,Final Fantasy VII: Advent Children,2005-08-31,126.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/02kdv5l"": ""Action""}",647.0,ja,Final Fantasy VII: Advent Children,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",23.657,2005-07-14,Final Fantasy VII: Advent Children,7.127,1050.0,101.0,0.0,tt0385700,"Animation, Action, Adventure, Fantasy, Science Fiction",,2005.0,,7.60339933974067,"Thriller, Science Fiction, Japanese Movies, Computer Animation, Animation, Anime, Action","['Thriller', 'Science Fiction', 'Japanese Movies', 'Computer Animation', 'Animation', 'Anime', 'Action']",Japanese,['Japanese'],Japan,['Japan']
1456,10387789,/m/02qb69b,The Secret Heart,1946-12-25,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",263013.0,en,The Secret Heart,"Penny Addams lives in a constant state of depression stemming from the trauma of her father's death when she was just a young girl. Her brother, Chase, and stepmother, Lee, work to help Penny process her grief through psychotherapy and revisiting their past, but only the revelation of long-buried family secrets -- including her mother's secret lover and the true nature of her father's death -- can bring Penny out of her intense despair.",1.731,1946-12-25,The Secret Heart,6.6,7.0,97.0,0.0,tt0038916,Drama,2657000.0,1946.0,14.79270822474195,7.57353126274595,"Drama, Black-and-white","['Drama', 'Black-and-white']",English,['English'],United States of America,['United States of America']
